ID,smiles,docking_score,split_random,flag,weight_actives,split_scaffold,weight_lowscores
ZINC20557574,O=C(C1=Cc2sc3c(c2CS1)CCCC3)N1CCCC1,-7.668,train,0,0.5337353433835846,train,0.5261211280628756
ZINC48508554,Cc1ccc2c(c1)[C@H](C)CCN2,-7.555,train,0,0.5337353433835846,train,0.5261211280628756
10158806,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.955,train,1,7.910625620655412,train,10.070796460176991
ZINC05066704,CCCN(CCC(=O)O)C(=O)OC(C)(C)C,-4.887,train,0,0.5337353433835846,train,0.5261211280628756
ZINC13312886,CC(C)c1ccc([C@H](NS(=O)(=O)c2cc(C(=O)O)cs2)c2cccs2)cc1,-8.425,train,0,0.5337353433835846,train,0.5261211280628756
ZINC51751634,C[C@H]1CCN(C(=O)c2ccc(/C=C/C(=O)O)cc2)[C@@H](C)C1,-6.799,train,0,0.5337353433835846,val,0.5261211280628756
ZINC40322572,Cc1c(N)cccc1S(=O)(=O)Nc1sccc1C#N,-7.326,train,0,0.5337353433835846,train,0.5261211280628756
ZINC48710808,CCCc1ccc(NC2(C(=O)O)CCCCC2)cc1,-7.986,train,0,0.5337353433835846,val,0.5261211280628756
ZINC09235019,O=c1[nH]c(/C=C/c2cc(Br)ccc2OCc2ccc(F)cc2)c([N+](=O)[O-])c(=O)[nH]1,-9.232,train,0,0.5337353433835846,train,0.5261211280628756
ZINC00042424,COc1ccc([C@@H]2[C@H]3CCC=C3C(C#N)C(=N)C2(C#N)C#N)cc1,-8.962,train,0,0.5337353433835846,train,0.5261211280628756
ZINC04246521,O=C(CSc1nc2ccccc2c2nc3ccccc3n12)NCC(F)(F)F,-10.018,train,0,0.5337353433835846,train,10.070796460176991
ZINC44913285,CNC(=O)C1CCN(C(=O)c2cc3cc(OC)cc(OC)c3[nH]2)CC1,-5.661,train,0,0.5337353433835846,train,0.5261211280628756
ZINC40273519,O=c1[nH]c2ccc([C@H](Cl)c3cccc(Cl)c3Cl)cc2o1,-8.434,train,0,0.5337353433835846,train,0.5261211280628756
ZINC62552688,O=S(=O)(c1ccc2c(c1)CCCC2)N1CC[C@@H](O)c2ccccc21,-8.322,train,0,0.5337353433835846,train,0.5261211280628756
ZINC16641658,Cc1c(C(=O)N2CCC[C@@H](C)C2)oc2c(Cl)cccc12,-8.688,train,0,0.5337353433835846,val,0.5261211280628756
ZINC62131200,Cc1cc(C)n(CC2CCN(C(=O)c3cc(-c4ccco4)on3)CC2)n1,-7.473,train,0,0.5337353433835846,val,0.5261211280628756
ZINC34954804,N#CC1C(=N)C(C#N)(C#N)[C@H](CCc2ccccc2)[C@H]2CCCC=C12,-8.642,train,0,0.5337353433835846,train,0.5261211280628756
ZINC15018077,Cc1cc(C)c2c(c1)[C@H]1OCC[C@H]1[C@H](c1cc(O)ccc1Br)N2,-9.738,train,0,0.5337353433835846,train,0.5261211280628756
ZINC19372861,c1ccc(Cn2nnnc2[C@@H](c2cccs2)N2CCc3ccccc3C2)cc1,-8.362,train,0,0.5337353433835846,train,0.5261211280628756
ZINC25973845,O=C(OCC(=O)N1N=C(c2cccs2)C[C@H]1c1cccs1)c1ccnc(Cl)c1,-8.178,train,0,0.5337353433835846,train,0.5261211280628756
ZINC63304516,COc1ccccc1N(C)C(=O)C1CCCN(C(=O)C(C)(C)C)C1,-5.86,train,0,0.5337353433835846,val,0.5261211280628756
ZINC58856930,O=C(Nc1ccccc1Oc1ccccc1)N1CCC[C@@H]1c1ccccc1,-6.936,train,0,0.5337353433835846,val,0.5261211280628756
ZINC12175747,C[C@@]1(SS[C@]2(C)CCS(=O)(=O)C2)CCS(=O)(=O)C1,-6.771,train,0,0.5337353433835846,train,0.5261211280628756
ZINC42362077,CN(Cc1csc(Br)c1)c1ccc2ncccc2c1N,-8.46,train,0,0.5337353433835846,train,0.5261211280628756
ZINC49372145,Cc1ccc(/C=C2/Cc3c(Cl)cccc3C2=O)cc1,-9.083,train,0,0.5337353433835846,train,0.5261211280628756
ZINC37155867,CCC[C@@H]1CC[C@@H](C#N)[C@H](Sc2cc(C)ccc2C)C1,-8.094,train,0,0.5337353433835846,train,0.5261211280628756
ZINC35011852,C[C@H](NCc1cc(Br)cs1)c1ccc2c(c1)CCCC2,-8.552,train,0,0.5337353433835846,train,0.5261211280628756
ZINC62824182,C[C@H]1CCCN(S(=O)(=O)Nc2ccc(I)cc2C(=O)O)C1,-8.586,train,0,0.5337353433835846,val,0.5261211280628756
ZINC34677890,O=C(O)C1C[C@H]2CCCC[C@H]2N1C(=O)Cc1ccsc1,-8.685,train,0,0.5337353433835846,val,0.5261211280628756
10765731,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1,-10.656,train,1,7.910625620655412,train,10.070796460176991
ZINC37545036,Cc1cccc(COc2ccc(C)cc2C#CCCCl)c1,-8.807,train,0,0.5337353433835846,train,0.5261211280628756
ZINC06753251,CCCN1C(=O)c2[nH]nc(-c3cc(C)ccc3O)c2[C@H]1c1ccccc1F,-8.148,train,0,0.5337353433835846,train,0.5261211280628756
ZINC20578131,Cc1cccc(NC(=O)CSC2=NC3(CCCC3)Nc3ccccc32)c1,-2.07,train,0,0.5337353433835846,train,0.5261211280628756
ZINC24326623,O=C(CCc1nc2ccccc2s1)N1CCC(c2nnc3ccccn23)CC1,-2.203,train,0,0.5337353433835846,val,0.5261211280628756
